银行代码,银行名称,报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,净资产收益率,净资产收益率-摊薄,营业周期,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
601939,建设银行,2010-03-31,351.64亿,33.93%,350.79亿,34.17%,752.76亿,15.00%,0.1500,2.55,0.39,0.73,0.64,46.75%,6.13%,5.94%,,,,,,16.09,94.12%
601939,建设银行,2010-06-30,707.41亿,26.76%,705.62亿,27.43%,1533.07亿,17.15%,0.3000,2.48,0.39,0.62,0.85,46.17%,12.00%,12.27%,,,,,,16.75,94.33%
601939,建设银行,2010-09-30,1104.99亿,28.31%,1097.74亿,28.31%,2347.98亿,18.96%,0.4700,2.67,0.39,0.79,1.05,47.12%,18.65%,17.81%,,,,,,16.04,94.10%
601939,建设银行,2010-12-31,1348.44亿,26.31%,1338.34亿,26.80%,3234.89亿,21.07%,0.5600,2.80,0.54,0.78,1.04,41.74%,22.61%,19.35%,,,,,,14.51,93.52%
601939,建设银行,2011-03-31,471.85亿,34.19%,469.71亿,33.90%,963.33亿,27.97%,0.1900,3.00,0.54,0.97,-0.74,49.03%,6.55%,6.33%,,,,,,14.18,93.38%
601939,建设银行,2011-06-30,928.25亿,31.22%,920.27亿,30.42%,1960.33亿,27.87%,0.3700,2.93,0.54,0.92,-0.27,47.42%,12.49%,12.65%,,,,,,15.02,93.72%
601939,建设银行,2011-09-30,1390.12亿,25.80%,1380.82亿,25.79%,2961.50亿,26.13%,0.5600,3.12,0.54,1.10,-0.29,47.01%,18.62%,17.97%,,,,,,14.21,93.38%
601939,建设银行,2011-12-31,1692.58亿,25.52%,1681.52亿,25.64%,3970.90亿,22.75%,0.6800,3.24,0.54,1.16,0.50,42.67%,22.51%,20.87%,,,,,,14.13,93.35%
601939,建设银行,2012-03-31,515.12亿,9.17%,514.63亿,9.56%,1096.82亿,13.86%,0.2100,3.48,0.54,1.36,0.99,47.05%,6.15%,5.97%,,,,,,14.37,93.45%
601939,建设银行,2012-06-30,1062.83亿,14.50%,1058.46亿,15.02%,2270.05亿,15.80%,0.4300,3.45,0.54,1.29,1.36,46.91%,12.28%,12.31%,,,,,,14.63,93.56%
601939,建设银行,2012-09-30,1581.91亿,13.80%,1576.08亿,14.14%,3412.76亿,15.24%,0.6300,3.67,0.54,1.50,0.90,46.45%,18.14%,17.41%,,,,,,13.62,93.10%
601939,建设银行,2012-12-31,1931.79亿,14.13%,1922.93亿,14.36%,4607.46亿,16.03%,0.7700,3.77,0.54,1.56,1.48,42.02%,21.98%,20.51%,,,,,,13.83,93.20%
601939,建设银行,2013-03-31,595.80亿,15.66%,593.91亿,15.41%,1255.84亿,14.50%,0.2400,4.04,0.54,1.80,-0.54,47.55%,6.13%,5.94%,,,,,,13.63,93.11%
601939,建设银行,2013-06-30,1197.11亿,12.63%,1192.09亿,12.62%,2514.01亿,10.75%,0.4800,3.97,0.54,1.49,0.31,47.72%,11.95%,12.06%,,,,,,13.97,93.27%
601939,建设银行,2013-09-30,1764.82亿,11.56%,1756.89亿,11.47%,3773.90亿,10.58%,0.7100,4.20,0.54,1.71,0.07,46.87%,17.54%,16.95%,,,,,,13.39,93.00%
601939,建设银行,2013-12-31,2146.57亿,11.12%,2132.13亿,10.88%,5086.08亿,10.39%,0.8600,4.26,0.54,1.78,0.18,42.30%,21.23%,20.14%,,,,,,13.40,93.01%
601939,建设银行,2014-03-31,657.80亿,10.41%,654.28亿,10.16%,1473.51亿,17.33%,0.2600,4.59,0.54,2.04,1.03,44.74%,5.97%,5.77%,,,,,,13.16,92.89%
601939,建设银行,2014-06-30,1306.62亿,9.15%,1299.58亿,9.02%,2870.97亿,14.20%,0.5200,4.59,0.54,1.94,0.36,45.62%,11.49%,11.48%,,,,,,13.40,93.01%
601939,建设银行,2014-09-30,1902.98亿,7.83%,1892.80亿,7.74%,4290.43亿,13.69%,0.7600,4.83,0.54,2.18,1.86,44.44%,16.61%,15.89%,,,,,,12.96,92.78%
601939,建设银行,2014-12-31,2278.30亿,6.14%,2263.74亿,6.17%,5704.70亿,12.16%,0.9100,4.97,0.54,2.23,1.27,40.01%,19.74%,18.34%,,,,,,12.47,92.52%
601939,建设银行,2015-03-31,670.05亿,1.86%,665.36亿,1.69%,1623.67亿,10.19%,0.2700,5.26,0.54,2.50,1.08,41.34%,5.26%,5.13%,,,,,,12.37,92.47%
601939,建设银行,2015-06-30,1318.95亿,0.94%,1308.80亿,0.71%,3110.42亿,8.34%,0.5300,5.25,0.54,2.40,1.28,42.52%,10.09%,10.13%,,,,,,12.99,92.80%
601939,建设银行,2015-09-30,1915.57亿,0.66%,1903.17亿,0.55%,4573.91亿,6.61%,0.7700,5.50,0.54,2.63,2.25,41.99%,14.59%,14.05%,,,,,,12.43,92.50%
601939,建设银行,2015-12-31,2281.45亿,0.14%,2262.13亿,-0.07%,6051.97亿,6.09%,0.9100,5.74,0.54,2.69,2.53,37.82%,17.27%,15.91%,,,,,,11.79,92.12%
601939,建设银行,2016-03-31,679.52亿,1.41%,675.01亿,1.45%,1879.44亿,15.75%,0.2700,6.04,0.54,2.96,1.44,36.13%,4.63%,4.53%,,,,,,11.76,92.11%
601939,建设银行,2016-06-30,1334.10亿,1.15%,1321.91亿,1.00%,3328.52亿,7.01%,0.5300,5.90,0.54,2.85,1.89,40.23%,8.90%,8.92%,,,,,,12.21,92.38%
601939,建设银行,2016-09-30,1938.35亿,1.19%,1923.59亿,1.07%,4725.72亿,3.32%,0.7800,6.21,0.54,3.09,4.08,41.19%,12.87%,12.43%,,,,,,12.14,92.33%
601939,建设银行,2016-12-31,2314.60亿,1.45%,2291.77亿,1.31%,6050.90亿,-0.02%,0.9200,6.28,0.54,3.15,3.53,38.41%,15.44%,14.68%,,,,,,12.29,92.42%
601939,建设银行,2017-03-31,700.12亿,3.03%,696.35亿,3.16%,1707.98亿,-9.12%,0.2800,6.52,0.54,3.43,1.05,41.12%,4.41%,4.28%,,,,,,12.24,92.39%
601939,建设银行,2017-06-30,1383.39亿,3.69%,1372.09亿,3.80%,3203.88亿,-3.74%,0.5500,6.50,0.54,3.29,-0.48,43.39%,8.55%,8.50%,,,,,,12.31,92.42%
601939,建设银行,2017-09-30,2012.42亿,3.82%,1996.30亿,3.78%,4719.94亿,-0.12%,0.8000,6.76,0.54,3.54,0.54,42.86%,12.39%,11.89%,,,,,,12.02,92.25%
601939,建设银行,2017-12-31,2422.64亿,4.67%,2409.95亿,5.16%,6216.59亿,2.74%,0.9600,6.86,0.54,3.55,0.32,39.19%,14.80%,13.61%,,,,,,11.42,91.88%
601939,建设银行,2018-03-31,738.15亿,5.43%,733.73亿,5.37%,1810.73亿,7.27%,0.3000,7.10,0.54,3.72,1.39,40.43%,4.26%,4.02%,,,,,,11.43,91.89%
601939,建设银行,2018-06-30,1470.27亿,6.28%,1462.96亿,6.62%,3407.64亿,6.09%,0.5900,7.14,0.54,3.73,1.10,43.38%,8.33%,7.95%,,,,,,11.33,91.82%
601939,建设银行,2018-09-30,2141.08亿,6.39%,2133.86亿,6.89%,5012.32亿,5.94%,0.8600,7.44,0.54,3.99,2.98,42.97%,12.06%,11.14%,,,,,,11.14,91.70%
601939,建设银行,2018-12-31,2546.55亿,5.11%,2548.38亿,5.74%,6588.91亿,5.99%,1.0000,7.65,0.54,3.96,2.46,38.80%,14.04%,12.88%,,,,,,10.74,91.42%
601939,建设银行,2019-03-31,769.16亿,4.20%,768.50亿,4.74%,1870.66亿,3.31%,0.3100,7.96,0.54,4.27,1.13,41.66%,3.98%,3.75%,,,,,,10.77,91.45%
601939,建设银行,2019-06-30,1541.90亿,4.87%,1541.09亿,5.34%,3614.71亿,6.08%,0.6200,7.97,0.54,4.27,0.46,43.08%,7.81%,7.50%,,,,,,10.85,91.50%
601939,建设银行,2019-09-30,2253.44亿,5.25%,2252.55亿,5.56%,5396.35亿,7.66%,0.9000,8.29,0.54,4.56,0.71,42.14%,11.35%,10.55%,,,,,,10.47,91.22%
601939,建设银行,2019-12-31,2667.33亿,4.74%,2630.33亿,3.22%,7056.29亿,7.09%,1.0500,8.39,0.54,4.47,2.33,38.15%,13.18%,12.04%,,,,,,10.47,91.21%
601939,建设银行,2020-03-31,808.55亿,5.12%,808.31亿,5.18%,2093.95亿,11.94%,0.3200,8.79,0.54,4.79,1.98,38.67%,3.77%,3.49%,,,,,,10.70,91.39%
601939,建设银行,2020-06-30,1376.26亿,-10.74%,1377.16亿,-10.64%,3891.09亿,7.65%,0.5500,8.65,0.54,4.70,0.25,35.71%,6.33%,6.03%,,,,,,11.11,91.68%
601939,建设银行,2020-09-30,2058.32亿,-8.66%,2059.82亿,-8.56%,5714.35亿,5.89%,0.8200,8.81,0.54,4.96,2.44,36.33%,9.40%,8.86%,,,,,,11.18,91.71%
601939,建设银行,2020-12-31,2710.50亿,1.62%,2663.23亿,1.25%,7558.58亿,7.12%,1.0600,9.06,0.54,4.96,2.32,36.19%,12.12%,11.46%,,,,,,10.89,91.51%
601939,建设银行,2021-03-31,831.15亿,2.80%,830.09亿,2.69%,2165.23亿,3.40%,0.3300,9.38,0.54,5.29,1.01,38.34%,3.61%,3.40%,,,,,,11.01,91.59%
601939,建设银行,2021-06-30,1533.00亿,11.39%,1530.50亿,11.13%,4163.32亿,7.00%,0.6100,9.35,0.54,5.25,0.69,37.02%,6.55%,6.29%,,,,,,11.23,91.75%
601939,建设银行,2021-09-30,2321.53亿,12.79%,2320.26亿,12.64%,6244.05亿,9.27%,0.9300,9.69,0.54,5.56,1.89,37.34%,9.86%,9.20%,,,,,,10.94,91.54%
601939,建设银行,2021-12-31,3025.13亿,11.61%,2981.56亿,11.95%,8242.46亿,9.05%,1.1900,9.95,0.54,5.58,1.75,36.87%,12.55%,11.69%,,,,,,10.68,91.36%
601939,建设银行,2022-03-31,885.13亿,6.49%,887.50亿,6.92%,2051.01亿,7.25%,0.3500,10.29,0.54,5.93,1.92,37.82%,3.51%,3.32%,,,,,,10.97,91.57%
601939,建设银行,2022-06-30,1618.99亿,5.61%,1615.07亿,5.53%,4026.12亿,4.72%,0.6500,10.24,0.54,5.85,3.26,37.10%,6.30%,6.08%,,,,,,11.66,92.04%
601939,建设银行,2022-09-30,2477.49亿,6.72%,2471.51亿,6.52%,5959.84亿,0.98%,0.9900,10.60,0.54,6.19,3.30,39.13%,9.58%,8.86%,,,,,,11.28,91.80%
601939,建设银行,2022-12-31,3247.27亿,7.34%,3237.03亿,8.57%,7837.60亿,-0.22%,1.2800,10.87,0.54,6.11,3.91,39.29%,12.27%,11.34%,,,,,,11.10,91.68%
601939,建设银行,2023-03-31,887.43亿,0.26%,888.44亿,0.11%,2070.76亿,0.96%,0.3500,11.21,0.54,6.47,1.48,43.05%,3.22%,3.02%,,,,,,11.55,91.98%
601939,建设银行,2023-06-30,1673.44亿,3.36%,1671.29亿,3.48%,4002.55亿,-0.59%,0.6700,11.18,0.54,6.40,3.26,41.80%,5.98%,5.70%,,,,,,12.03,92.27%
601939,建设银行,2023-09-30,2554.54亿,3.11%,2550.08亿,3.18%,5884.40亿,-1.27%,1.0200,11.50,0.54,6.75,1.91,43.41%,9.04%,8.30%,,,,,,11.30,91.82%
601939,建设银行,2023-12-31,3326.53亿,2.44%,3322.91亿,2.65%,7697.36亿,-1.79%,1.3100,11.80,0.54,6.70,2.57,43.19%,11.56%,10.56%,,,,,,11.16,91.72%
601939,建设银行,2024-03-31,868.17亿,-2.17%,868.88亿,-2.20%,2009.28亿,-2.97%,0.3500,12.17,0.54,7.04,0.84,43.25%,2.90%,2.68%,,,,,,11.25,91.79%
601939,建设银行,2024-06-30,1643.26亿,-1.80%,1643.34亿,-1.67%,3859.65亿,-3.57%,0.6600,12.14,0.54,6.95,1.16,42.76%,5.41%,5.08%,,,,,,11.45,91.92%
601939,建设银行,2024-09-30,2557.76亿,0.13%,2555.65亿,0.22%,5690.22亿,-3.30%,1.0100,12.48,0.54,7.30,3.82,45.18%,8.27%,7.70%,,,,,,11.32,91.83%
601939,建设银行,2024-12-31,3355.77亿,0.88%,3353.23亿,0.91%,7469.70亿,-2.54%,1.3100,12.65,0.54,7.13,1.35,44.83%,10.69%,10.10%,,,,,,11.21,91.76%
601939,建设银行,2025-03-31,833.51亿,-3.99%,832.73亿,-4.16%,1900.70亿,-5.40%,0.3300,12.92,0.54,7.46,2.88,44.06%,2.61%,2.46%,,,,,,11.62,92.03%
601939,建设银行,2025-06-30,1620.76亿,-1.37%,1615.98亿,-1.66%,3942.73亿,2.15%,0.6500,12.86,0.88,7.23,4.80,41.25%,5.04%,4.55%,,,,,,11.46,91.93%
601939,建设银行,2025-09-30,2573.60亿,0.62%,2567.28亿,0.46%,5737.02亿,0.82%,1.0000,13.12,0.88,7.58,6.95,45.05%,7.74%,7.08%,,,,,,11.48,91.94%
601939,建设银行,2025-12-31,3389.06亿,0.99%,3387.83亿,1.03%,7610.49亿,1.88%,1.3000,13.24,0.88,7.38,8.03,44.65%,10.04%,9.25%,,,,,,11.45,91.92%
601939,建设银行,2026-03-31,862.91亿,3.53%,861.61亿,3.47%,2112.56亿,11.15%,0.3300,13.56,0.88,7.71,2.27,41.10%,2.46%,2.30%,,,,,,11.57,92.00%
601963,重庆银行,1999-12-31,False,False,False,False,False,False,False,False,0.0030,0.13,False,False,False,False,False,False,0.61,0.61,0.06,21.62,95.58%
601963,重庆银行,2000-12-31,False,False,False,False,False,False,False,False,0.0030,0.12,False,False,False,False,False,False,0.93,0.91,0.07,16.18,94.18%
601963,重庆银行,2001-12-31,2222.22万,False,False,False,4.91亿,False,False,False,0.0030,0.14,False,4.53%,False,False,61.79,61.79,0.54,0.54,0.05,24.34,96.05%
601963,重庆银行,2002-12-31,2154.95万,-3.03%,False,False,5.19亿,5.85%,False,False,0.0028,0.13,False,4.15%,False,False,61.06,61.06,0.49,0.47,0.03,32.10,96.98%
601963,重庆银行,2003-12-31,4937.24万,129.11%,False,False,7.00亿,34.73%,False,False,0.0005,0.04,False,7.05%,False,False,False,False,0.57,0.55,0.02,13.30,93.00%
601963,重庆银行,2004-12-31,7817.79万,58.34%,False,False,6.16亿,45.32%,False,False,0.0005,0.06,False,7.69%,False,False,False,False,0.57,0.57,0.03,12.30,92.48%
601963,重庆银行,2005-12-31,1.53亿,96.20%,False,False,6.62亿,7.39%,0.1000,False,0.0076,-0.05,False,23.18%,False,False,False,False,False,False,False,18.50,94.87%
601963,重庆银行,2006-12-31,2.75亿,79.09%,False,False,9.39亿,41.99%,0.1500,False,0.0100,0.05,False,29.24%,False,False,False,False,False,False,False,13.98,93.32%
601963,重庆银行,2007-12-31,5.57亿,102.63%,False,False,15.51亿,65.06%,0.2800,False,0.0023,0.24,False,35.90%,False,False,False,False,False,False,False,15.98,94.11%
601963,重庆银行,2008-06-30,4.08亿,False,False,False,8.64亿,False,0.2000,False,-0.0008,0.30,False,47.22%,False,False,False,False,False,False,False,17.87,94.70%
601963,重庆银行,2008-12-31,6.55亿,17.68%,False,False,19.13亿,23.39%,0.3200,False,0.0060,0.39,False,34.24%,False,False,False,False,False,False,False,16.15,94.17%
601963,重庆银行,2009-12-31,8.76亿,33.71%,False,False,20.94亿,9.45%,0.4300,False,-0.0088,0.68,False,41.83%,False,False,False,False,False,False,False,19.04,95.01%
601963,重庆银行,2010-12-31,11.04亿,26.01%,False,False,27.57亿,31.67%,0.5500,False,-0.02,1.04,False,40.03%,False,False,False,False,False,False,False,20.54,95.36%
601963,重庆银行,2011-06-30,7.74亿,False,False,False,16.67亿,False,0.3800,False,-0.0082,1.25,False,46.41%,False,False,False,False,False,False,False,20.14,95.27%
601963,重庆银行,2011-12-31,14.89亿,34.91%,False,False,35.58亿,29.04%,0.7400,False,-0.0001,1.55,False,41.85%,False,False,False,False,False,False,False,18.74,94.93%
601963,重庆银行,2012-12-31,19.25亿,29.27%,False,False,46.41亿,30.33%,0.9500,False,-0.0100,2.25,False,41.53%,False,False,False,False,False,False,False,17.93,94.72%
601963,重庆银行,2013-12-31,23.29亿,21.01%,False,False,58.22亿,25.44%,1.1000,False,0.86,2.10,False,40.01%,False,False,False,False,False,False,False,14.34,93.48%
601963,重庆银行,2014-12-31,28.27亿,21.37%,False,False,74.69亿,28.29%,1.0500,False,0.90,2.57,False,37.85%,False,False,False,False,False,False,False,16.26,94.21%
601963,重庆银行,2015-06-30,18.38亿,False,False,False,42.47亿,False,0.6800,False,0.90,2.64,False,43.27%,False,False,False,False,False,False,False,15.45,93.92%
601963,重庆银行,2015-12-31,31.70亿,12.13%,31.47亿,False,85.49亿,14.46%,1.1700,6.81,1.50,2.61,5.35,37.08%,18.36%,14.89%,False,False,False,False,False,14.02,93.34%
601963,重庆银行,2016-12-31,35.02亿,10.48%,34.95亿,11.08%,95.83亿,12.09%,1.1200,7.61,1.50,3.15,-6.47,36.55%,15.53%,14.71%,False,False,False,False,False,14.67,93.62%
601963,重庆银行,2017-12-31,37.26亿,6.39%,36.85亿,5.43%,101.45亿,5.86%,1.1900,8.33,1.50,3.71,-2.22,37.10%,14.95%,12.04%,False,False,False,False,False,12.61,92.32%
601963,重庆银行,2018-03-31,11.14亿,False,False,False,19.49亿,False,False,False,False,False,False,57.65%,False,False,False,False,False,False,False,False,False
601963,重庆银行,2018-06-30,22.72亿,False,False,False,52.11亿,False,False,False,1.50,3.60,False,44.02%,False,False,False,False,False,False,False,12.88,92.47%
601963,重庆银行,2018-09-30,33.31亿,False,False,False,False,False,False,False,False,False,False,41.93%,False,False,False,False,False,False,False,False,False
601963,重庆银行,2018-12-31,37.70亿,1.18%,37.44亿,1.59%,108.40亿,6.85%,1.1100,9.00,1.50,3.85,-10.93,35.26%,12.77%,11.41%,False,False,False,False,False,12.58,92.31%
601963,重庆银行,2019-03-31,12.12亿,8.82%,False,False,23.74亿,21.78%,False,False,False,False,False,52.17%,False,False,False,False,False,False,False,12.20,92.11%
601963,重庆银行,2019-06-30,24.22亿,6.58%,False,False,48.55亿,-6.84%,False,False,False,False,False,51.77%,False,False,False,False,False,False,False,12.01,91.99%
601963,重庆银行,2019-09-30,37.22亿,11.75%,37.00亿,False,87.69亿,False,1.1900,11.75,False,False,-0.23,43.46%,16.60%,10.13%,False,False,False,False,False,11.73,91.82%
601963,重庆银行,2019-12-31,42.07亿,11.61%,41.97亿,12.11%,119.48亿,10.22%,1.2500,10.25,1.50,4.78,-0.87,36.17%,12.95%,11.39%,False,False,False,False,False,12.52,92.30%
601963,重庆银行,2020-03-31,13.77亿,13.67%,13.84亿,False,33.44亿,40.88%,0.4400,False,False,False,False,42.05%,4.22%,False,False,False,False,False,False,False,False
601963,重庆银行,2020-06-30,25.46亿,5.11%,25.51亿,False,65.38亿,34.68%,0.8100,10.82,1.50,5.12,3.43,40.07%,7.77%,6.57%,False,False,False,False,False,12.69,92.40%
601963,重庆银行,2020-09-30,38.91亿,4.52%,38.65亿,4.46%,98.87亿,12.75%,1.2400,11.23,1.50,5.56,7.84,40.52%,15.49%,9.72%,False,False,False,False,False,12.62,92.36%
601963,重庆银行,2020-12-31,44.24亿,5.14%,43.74亿,4.22%,130.48亿,9.21%,1.3200,11.28,1.50,5.47,10.30,34.99%,12.20%,11.01%,False,False,False,False,False,12.93,92.52%
601963,重庆银行,2021-03-31,14.34亿,4.11%,14.24亿,2.86%,36.56亿,9.33%,0.4100,11.56,2.31,5.33,-2.26,40.43%,3.86%,3.18%,False,False,False,False,False,11.96,91.99%
601963,重庆银行,2021-06-30,26.59亿,4.47%,26.14亿,2.48%,72.74亿,11.26%,0.7900,11.58,2.31,5.15,-6.06,37.86%,6.85%,5.89%,False,False,False,False,False,12.40,92.25%
601963,重庆银行,2021-09-30,40.69亿,4.58%,40.06亿,3.66%,111.88亿,13.16%,1.2000,12.06,2.31,5.55,-2.91,37.68%,10.28%,8.69%,False,False,False,False,False,12.05,92.05%
601963,重庆银行,2021-12-31,46.64亿,5.43%,45.96亿,5.08%,145.15亿,11.24%,1.2800,12.19,2.32,5.51,1.46,33.48%,10.99%,9.87%,False,False,False,False,False,12.05,92.04%
601963,重庆银行,2022-03-31,14.43亿,0.64%,14.18亿,-0.40%,31.84亿,-12.91%,0.4200,12.87,2.32,5.90,-7.29,46.78%,3.35%,2.91%,False,False,False,False,False,11.92,91.97%
601963,重庆银行,2022-06-30,27.85亿,4.71%,27.53亿,5.30%,67.67亿,-6.97%,0.8000,12.83,2.32,5.77,-1.22,42.81%,6.29%,5.63%,False,False,False,False,False,12.37,92.24%
601963,重庆银行,2022-09-30,42.41亿,4.23%,41.97亿,4.76%,106.57亿,-4.75%,1.2200,13.26,2.32,6.19,-3.34,41.63%,9.48%,8.32%,False,False,False,False,False,12.10,92.08%
601963,重庆银行,2022-12-31,48.68亿,4.38%,48.00亿,4.44%,134.65亿,-7.23%,1.3100,12.90,2.23,6.15,1.53,38.00%,10.20%,9.87%,False,False,False,False,False,12.83,92.48%
601963,重庆银行,2023-03-31,14.82亿,2.69%,14.50亿,2.22%,32.34亿,1.55%,0.4300,13.47,2.23,6.57,1.24,47.74%,3.25%,2.89%,False,False,False,False,False,12.78,92.45%
601963,重庆银行,2023-06-30,29.06亿,4.38%,28.26亿,2.67%,69.75亿,3.07%,0.8400,13.60,2.23,6.45,-1.96,43.76%,6.28%,5.62%,False,False,False,False,False,13.01,92.58%
601963,重庆银行,2023-09-30,42.70亿,0.68%,41.66亿,-0.73%,102.48亿,-3.84%,1.2300,14.02,2.23,6.85,-2.61,43.90%,9.18%,8.03%,False,False,False,False,False,12.89,92.51%
601963,重庆银行,2023-12-31,49.30亿,1.27%,48.55亿,1.14%,132.11亿,-1.89%,1.3600,14.37,2.23,6.84,1.28,39.58%,10.14%,8.66%,False,False,False,False,False,12.31,92.20%
601963,重庆银行,2024-03-31,15.42亿,4.04%,15.29亿,5.48%,34.01亿,5.17%,0.4400,14.94,2.23,7.28,-5.55,47.61%,3.04%,2.62%,False,False,False,False,False,12.21,92.14%
601963,重庆银行,2024-06-30,30.26亿,4.12%,29.99亿,6.13%,71.58亿,2.62%,0.8700,15.07,2.23,7.10,-10.91,44.85%,5.89%,5.10%,False,False,False,False,False,12.54,92.33%
601963,重庆银行,2024-09-30,44.28亿,3.70%,43.77亿,5.05%,106.34亿,3.78%,1.2700,15.37,2.23,7.50,-9.32,44.25%,8.57%,7.33%,False,False,False,False,False,12.60,92.36%
601963,重庆银行,2024-12-31,51.17亿,3.80%,50.41亿,3.84%,136.79亿,3.54%,1.3800,15.56,2.23,7.30,-5.97,40.36%,9.29%,8.38%,False,False,False,False,False,12.98,92.56%
601963,重庆银行,2025-03-31,16.24亿,5.33%,16.10亿,5.33%,35.81亿,5.30%,0.4700,15.74,2.23,7.77,11.91,47.66%,2.96%,2.63%,False,False,False,False,False,14.06,93.08%
601963,重庆银行,2025-06-30,31.90亿,5.39%,31.75亿,5.84%,76.59亿,7.00%,0.9200,16.04,2.23,7.80,11.54,44.31%,5.76%,5.09%,False,False,False,False,False,14.64,93.34%
601963,重庆银行,2025-09-30,48.79亿,10.19%,48.65亿,11.16%,117.40亿,10.40%,1.4000,16.15,2.23,8.29,15.65,44.26%,8.71%,7.73%,False,False,False,False,False,15.16,93.55%
601963,重庆银行,2025-12-31,56.54亿,10.49%,56.47亿,12.01%,151.13亿,10.48%,1.5300,16.11,2.23,8.10,14.23,40.39%,9.50%,8.98%,False,False,False,False,False,15.37,93.62%
601963,重庆银行,2026-03-31,17.93亿,10.40%,17.64亿,9.56%,39.96亿,11.57%,0.5200,16.39,2.54,8.25,11.19,47.51%,3.15%,2.70%,False,False,False,False,False,15.63,93.72%
601988,中国银行,2003-12-31,287.07亿,False,215.42亿,False,1386.94亿,False,0.1500,1.09,0.23,-0.14,-0.33,20.70%,False,14.10%,,,,,,18.41,94.23%
601988,中国银行,2004-12-31,209.32亿,-27.08%,203.10亿,-5.72%,1047.37亿,-24.48%,0.1100,1.10,False,0.09,-0.54,24.10%,10.00%,10.20%,,,,,,19.66,94.55%
601988,中国银行,2005-12-31,274.92亿,31.34%,261.74亿,28.87%,1160.28亿,10.78%,0.1500,1.12,0.02,0.06,0.07,28.09%,12.60%,11.80%,,,,,,19.16,94.46%
601988,中国银行,2006-03-31,98.98亿,False,False,False,334.55亿,False,0.0500,False,False,False,False,33.33%,False,False,,,,,,False,False
601988,中国银行,2006-06-30,193.47亿,False,183.14亿,False,683.70亿,False,0.0900,1.41,0.30,0.09,-0.46,32.35%,7.50%,5.32%,,,,,,13.53,92.61%
601988,中国银行,2006-09-30,322.94亿,False,317.10亿,False,1060.96亿,False,0.1400,1.49,0.30,0.14,-0.35,34.14%,False,8.34%,,,,,,12.85,92.28%
601988,中国银行,2006-12-31,426.24亿,55.04%,398.22亿,52.14%,1460.74亿,18.62%,0.1800,1.53,0.30,0.16,0.11,34.26%,13.11%,10.79%,,,,,,12.64,92.15%
601988,中国银行,2007-03-31,121.47亿,22.72%,119.72亿,False,425.60亿,28.14%,0.0500,1.57,0.30,0.19,-0.0030,31.29%,3.09%,3.05%,,,,,,12.98,92.34%
601988,中国银行,2007-06-30,298.87亿,54.48%,296.42亿,61.85%,899.26亿,29.84%,0.1200,1.58,0.30,0.21,-0.06,36.87%,7.50%,7.47%,,,,,,13.51,92.63%
601988,中国银行,2007-09-30,457.44亿,41.65%,455.15亿,43.54%,1411.27亿,29.62%,0.1800,1.66,0.30,0.28,-0.04,36.35%,11.28%,10.88%,,,,,,13.24,92.52%
601988,中国银行,2007-12-31,562.29亿,31.92%,559.09亿,40.40%,1941.95亿,23.68%,0.2200,1.67,0.30,0.26,0.20,34.33%,13.85%,13.24%,,,,,,13.04,92.41%
601988,中国银行,2008-03-31,216.22亿,78.00%,215.94亿,80.37%,578.63亿,29.32%,0.0900,1.75,0.30,0.34,0.02,41.78%,4.98%,4.87%,,,,,,13.22,92.53%
601988,中国银行,2008-06-30,420.37亿,40.65%,420.25亿,41.78%,1190.77亿,32.42%,0.1700,1.71,0.29,0.32,-0.10,37.37%,9.53%,9.66%,,,,,,13.84,92.85%
601988,中国银行,2008-09-30,592.00亿,29.42%,592.03亿,30.07%,1773.92亿,25.70%,0.2300,1.79,0.29,0.39,0.33,34.83%,13.38%,13.04%,,,,,,13.47,92.72%
601988,中国银行,2008-12-31,635.39亿,13.00%,652.55亿,16.72%,2282.88亿,17.56%,0.2500,1.84,0.33,0.31,1.67,28.50%,14.26%,13.57%,,,,,,13.80,92.90%
601988,中国银行,2009-03-31,185.09亿,-14.40%,184.43亿,-14.59%,505.33亿,-12.67%,0.0700,1.91,0.32,0.39,1.28,38.17%,3.88%,3.82%,,,,,,15.29,93.55%
601988,中国银行,2009-06-30,410.05亿,-2.45%,406.11亿,-3.36%,1078.56亿,-9.42%,0.1600,1.87,0.32,0.34,-0.07,40.08%,8.45%,8.64%,,,,,,16.24,93.87%
601988,中国银行,2009-09-30,620.56亿,4.82%,613.92亿,3.70%,1688.81亿,-4.80%,0.2400,1.95,0.32,0.43,-0.76,38.54%,12.78%,12.53%,,,,,,15.78,93.71%
601988,中国银行,2009-12-31,808.19亿,27.20%,790.50亿,21.14%,2321.98亿,1.71%,0.3100,2.03,0.32,0.40,-0.47,36.76%,16.48%,15.69%,,,,,,15.94,93.77%
601988,中国银行,2010-03-31,261.75亿,41.42%,258.95亿,40.41%,675.56亿,33.69%,0.1000,2.14,0.33,0.50,1.00,40.48%,4.95%,4.83%,,,,,,16.88,94.10%
601988,中国银行,2010-06-30,520.22亿,26.87%,515.04亿,26.82%,1330.10亿,23.32%,0.2000,2.11,0.35,0.46,0.64,40.88%,9.70%,9.70%,,,,,,17.00,94.14%
